,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.066,2.4937904834747315,0.18620000000000003,1.7441634694735206
1,4,0.0896,2.4227436661720274,0.1971666666666667,1.7065682999293006
2,6,0.1296,2.4294962882995605,0.22883333333333342,1.9022258706887565
3,8,0.1537,2.492140030860901,0.23990000000000003,1.8735153154532114
4,10,0.1731,2.4747451901435853,0.2479,1.857519830465317
5,12,0.1776,2.5069767236709595,0.2672333333333333,1.8192263074715935
6,14,0.2114,2.3789087653160097,0.24163333333333337,1.6086102505524948
7,16,0.2209,2.380557894706726,0.24616666666666664,1.5930240138371783
8,18,0.2162,2.326689577102661,0.2842333333333334,1.7694407888253527
9,20,0.1872,2.449631452560425,0.28186666666666665,1.7602614708741504
10,22,0.2238,2.297120952606201,0.3173333333333333,1.850820447206497
11,24,0.2478,2.217895209789276,0.32020000000000004,1.8509639501571655
12,26,0.2317,2.3621373534202577,0.298,1.641367632548014
13,28,0.229,2.404650294780731,0.2932666666666667,1.654016844828923
14,30,0.2402,2.330328631401062,0.30663333333333326,1.7048131763935086
15,32,0.1885,2.452895665168762,0.30883333333333335,1.6988938164711003
16,34,0.231,2.324833261966705,0.3114333333333333,1.6918957356611886
17,36,0.2439,2.248789739608765,0.31350000000000006,1.6943908862272894
18,38,0.2738,2.1339160680770872,0.3200666666666666,1.6793765838940937
19,40,0.2205,2.4046266794204714,0.32160000000000005,1.6691331756114964
20,42,0.2293,2.4244083166122437,0.3266666666666667,1.6573175207773845
21,44,0.2216,2.3887967228889466,0.33016666666666655,1.6462584976355235
22,46,0.2107,2.5356241941452025,0.2924333333333334,1.4770274341106415
23,48,0.2183,2.495608377456665,0.2929,1.474241349697113
24,50,0.2014,2.633934760093689,0.2911333333333333,1.478344317674637
