,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1411,2.3096718549728394,0.22353571428571434,2.122776284813881
1,4,0.2055,2.249466073513031,0.2392142857142858,2.05013647888388
2,6,0.2117,2.186115288734436,0.25400000000000006,2.0160978198051454
3,8,0.2033,2.211434233188629,0.2610357142857143,1.9922667158501484
4,10,0.2052,2.2671448469161986,0.26685714285714285,1.979628567184721
5,12,0.1963,2.3143693923950197,0.27107142857142863,1.9653301221983777
6,14,0.1961,2.3203680753707885,0.2804642857142858,1.9402960274900707
7,16,0.1918,2.362606942653656,0.2938571428571429,1.9194915728909627
8,18,0.1956,2.3236287236213684,0.29971428571428566,1.8993986202137807
9,20,0.1968,2.3820680141448975,0.3060714285714286,1.8767935710293904
10,22,0.1781,2.4106574296951293,0.30939285714285714,1.8778945905821662
11,24,0.096,2.873739504814148,0.30760714285714286,1.8790594926902224
12,26,0.1199,2.908684182167053,0.3013928571428571,1.9251404851675036
13,28,0.053,3.5802034378051757,0.2832142857142857,2.0098243215254374
14,30,0.0516,4.353644609451294,0.22142857142857134,2.243672995482173
15,32,0.0659,4.0836411118507385,0.28464285714285714,2.0230984185423173
16,34,0.0645,4.2043067693710325,0.3043214285714286,1.9765224593026296
17,36,0.0547,4.513736891746521,0.2826428571428571,2.0808503683124266
18,38,0.0576,4.747144794464111,0.26328571428571435,2.204915079048702
19,40,0.0537,4.957570028305054,0.30857142857142855,2.0188802544559747
20,42,0.0478,5.198173904418946,0.27125,2.212964374252728
21,44,0.0474,5.467080545425415,0.2331785714285714,2.3412962330239155
22,46,0.0458,5.668146538734436,0.29592857142857143,2.1551022840397698
23,48,0.044,5.996454381942749,0.26653571428571426,2.2977796350206647
24,50,0.0374,5.847556066513062,0.2046071428571429,2.4470084377697536
