,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1167,2.5536969661712647,0.12239285714285715,2.477971061638424
1,4,0.1195,3.209315502643585,0.13932142857142854,2.4625762615885054
2,6,0.1195,3.9580304622650146,0.14864285714285716,2.50428386245455
3,8,0.1141,4.966550803184509,0.16960714285714282,2.542083350249699
4,10,0.115,6.178978323936462,0.17721428571428574,2.5601324175085334
5,12,0.1151,7.4539426326751705,0.20753571428571424,2.5102756364004954
6,14,0.1136,8.00135772228241,0.22749999999999998,2.4606724594320566
7,16,0.1136,8.600800132751464,0.24682142857142855,2.421275076270103
8,18,0.1135,9.40010404586792,0.26471428571428574,2.4054191742624558
9,20,0.1141,9.469883346557618,0.2538928571428572,2.508277692965099
10,22,0.1139,10.225747728347779,0.2719642857142857,2.5029011641229895
11,24,0.1135,10.839086294174194,0.26978571428571424,2.568997322235788
12,26,0.1161,10.261548948287963,0.26832142857142866,2.5669204175472253
13,28,0.1135,11.079229545593261,0.29971428571428577,2.557356429100037
14,30,0.1135,11.603811693191528,0.30335714285714277,2.568581304379872
15,32,0.1135,11.560898876190185,0.3144642857142856,2.5327112210648406
16,34,0.1135,11.787780714035033,0.3123571428571429,2.570184483698436
17,36,0.1526,9.124840593338012,0.2935357142857143,2.3919053405523303
18,38,0.1281,10.460050296783447,0.3151428571428571,2.498651925580842
19,40,0.116,11.568190145492554,0.32035714285714295,2.565070943321501
20,42,0.1147,11.928163099288941,0.32332142857142854,2.608027672341891
21,44,0.1163,11.810046005249024,0.32646428571428565,2.6389890321663443
22,46,0.1138,12.38335371017456,0.35150000000000003,2.5337718716689523
23,48,0.1136,12.540131044387817,0.3468214285714285,2.6107378244400032
24,50,0.1135,13.041696214675904,0.35132142857142856,2.594073191710881
