,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1501,2.3150226354598997,0.23625000000000002,2.0879690357616965
1,4,0.1813,2.2280911087989805,0.23989285714285716,2.0529603183269507
2,6,0.195,2.194454479217529,0.25203571428571436,2.0213828325271606
3,8,0.2118,2.1951987385749816,0.26035714285714284,1.9889454100813186
4,10,0.2055,2.1800718545913695,0.2775,1.9496587676661359
5,12,0.22,2.1406023859977723,0.2750714285714286,1.9476338118314742
6,14,0.2265,2.107334864139557,0.2868928571428571,1.9194603736911502
7,16,0.236,2.041564404964447,0.29800000000000004,1.8927164431129182
8,18,0.2423,2.0321420073509215,0.30028571428571427,1.8755485381398882
9,20,0.2588,1.9811884999275207,0.30871428571428566,1.8596957568611414
10,22,0.2593,2.0097747266292574,0.30842857142857144,1.8669272737843656
11,24,0.2667,1.9980122089385985,0.3176071428571429,1.8449531844684057
12,26,0.2548,2.0321691155433657,0.3236071428571427,1.8239037862845833
13,28,0.2226,2.184797167778015,0.32510714285714276,1.8203584730625157
14,30,0.2148,2.280463182926178,0.32942857142857146,1.811077529617718
15,32,0.1906,2.364427864551544,0.3341071428571429,1.806078031659126
16,34,0.1987,2.3240293860435486,0.3491785714285714,1.7746796135391507
17,36,0.1918,2.329102885723114,0.34582142857142856,1.7765245458909449
18,38,0.2061,2.2798227071762085,0.3470357142857143,1.7670747361012868
19,40,0.2032,2.3093002796173097,0.3609285714285715,1.747429186105728
20,42,0.2406,2.222510802745819,0.37150000000000005,1.7240566262177062
21,44,0.2343,2.281891667842865,0.3712142857142858,1.720655820625169
22,46,0.2374,2.2545676589012147,0.38039285714285714,1.7059857240745
23,48,0.223,2.338506853580475,0.37678571428571433,1.71016020987715
24,50,0.2385,2.2867461323738096,0.3858214285714286,1.6905458497149601
