,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1934,2.1906168460845947,0.23074999999999998,2.090573955859457
1,4,0.2251,2.0922191619873045,0.2514642857142857,2.0242919317313603
2,6,0.1988,2.0843267679214477,0.26053571428571426,1.9820275540862764
3,8,0.2041,2.1041703820228577,0.2751071428571429,1.9505490264722276
4,10,0.2191,2.0932933568954466,0.29471428571428565,1.9112963582788196
5,12,0.2289,2.06984601020813,0.30564285714285705,1.8870699005467546
6,14,0.2658,2.0848273396492005,0.30260714285714274,1.8706981497151514
7,16,0.262,2.092555510997772,0.32307142857142856,1.8394949900252475
8,18,0.2865,2.0390066683292387,0.3327142857142857,1.8121871394770486
9,20,0.2929,2.0117004096508024,0.3390714285714286,1.7945865958929061
10,22,0.295,1.969777923822403,0.34196428571428583,1.7792513983590261
11,24,0.2971,1.9607141256332397,0.3420357142857143,1.7759353194917953
12,26,0.2939,1.9989280104637146,0.3464642857142857,1.7724398574658806
13,28,0.2793,2.040348082780838,0.35196428571428573,1.76234760752746
14,30,0.2662,2.0949925065040587,0.35371428571428576,1.7538532861641478
15,32,0.2651,2.1276523947715758,0.3558928571428571,1.7488787310464038
16,34,0.2682,2.107676011323929,0.3584642857142856,1.7497927065406527
17,36,0.2768,2.058936071395874,0.36249999999999993,1.7460111417940687
18,38,0.2747,2.04376220703125,0.3624285714285715,1.7479927808046338
19,40,0.2771,2.0479014575481416,0.35489285714285707,1.7595039546489715
20,42,0.2928,2.0446023643016815,0.3585714285714286,1.7424851064171105
21,44,0.2902,2.056929272413254,0.3674642857142857,1.7269176555531367
22,46,0.2767,2.06365647315979,0.3728214285714285,1.709642463922501
23,48,0.2809,2.0622009515762327,0.37425,1.7158328409705843
24,50,0.2878,2.069140595197678,0.37417857142857136,1.7129266057695662
