,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.2149285633929576,2.0567153990268707,0.3523214285714285,1.828241134115628
1,4,0.30138373270334123,2.035047474834654,0.4204642857142857,1.6022936135530472
2,6,0.2816402294971313,2.1442479160096912,0.45982142857142855,1.5038455552288463
3,8,0.31752728090898863,2.189155168003506,0.5121071428571428,1.3496142683284624
4,10,0.23838452019349757,2.4315412176979914,0.5358571428571428,1.2774809556347984
5,12,0.20193497581280234,2.8148706555366516,0.5520714285714285,1.245809533766338
6,14,0.16199797502531219,2.9624742998017206,0.570857142857143,1.229621206649712
7,16,0.10805489931375858,3.2009357147746615,0.5690357142857142,1.2120098294956343
8,18,0.10023624704691192,3.3481460081206427,0.5815,1.1870726796133177
9,20,0.10934863314208572,3.8667518695195517,0.5839285714285714,1.1987187713384628
10,22,0.11435482056474294,4.300825463400947,0.6143214285714286,1.1465881368943625
11,24,0.10951738103273709,4.808027174737719,0.6269285714285714,1.150439610119377
12,26,0.09798627517156036,4.766000204616123,0.6447857142857144,1.1417207150587012
13,28,0.08476769040386996,4.692377673255073,0.6476071428571428,1.1092588348048076
14,30,0.08606142423219709,4.744209104114109,0.6536071428571428,1.1074949684951985
15,32,0.06283046461919226,4.761126028166877,0.6525000000000001,1.117064909849848
16,34,0.03886826414669817,5.46575062804752,0.6538928571428572,1.1276805005967616
17,36,0.03189335133310833,5.652526868714227,0.6357499999999999,1.2114375802023072
18,38,0.05129935875801552,5.673910975456238,0.6518571428571428,1.2273626851184027
19,40,0.05253684328945888,5.894911381933424,0.64325,1.254171880228179
20,42,0.059286758915513556,6.032049232059055,0.6627500000000001,1.2368530768368922
21,44,0.056699291258859266,6.010738929112752,0.6602499999999999,1.2580474654478684
22,46,0.04803689953875576,6.134544438785976,0.6611071428571428,1.2528424326862608
23,48,0.03459331758353021,6.110115117496914,0.6580357142857141,1.2771708899310659
24,50,0.043761952975587805,6.198675049675836,0.6411071428571429,1.3372045465878077
