,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.0865,2.4173797607421874,0.22628571428571428,2.0946230641433172
1,4,0.1505,2.2945059180259704,0.23975,2.042998628531184
2,6,0.1814,2.2168707132339476,0.25675,2.0106103586299082
3,8,0.1843,2.1661683320999146,0.26264285714285707,1.981329435110092
4,10,0.2489,2.0730836153030396,0.2735,1.9528459029538288
5,12,0.2455,2.076586329936981,0.2825357142857143,1.9247208808149612
6,14,0.2334,2.099351179599762,0.3015357142857143,1.8942582079342434
7,16,0.2494,2.1138473629951475,0.3000000000000001,1.8862801547561376
8,18,0.2593,2.1067675590515136,0.3058571428571429,1.8715513357094353
9,20,0.262,2.0963115453720094,0.3169285714285714,1.845940552864756
10,22,0.2373,2.1608831524848937,0.3125714285714286,1.8553864568471907
11,24,0.2053,2.2899946212768554,0.31346428571428575,1.8528834636722293
12,26,0.1936,2.3452569484710692,0.3168928571428572,1.8461805794920234
13,28,0.1788,2.4689553141593934,0.3285357142857143,1.8276271977594922
14,30,0.1891,2.505249190330505,0.33292857142857146,1.8113000022513523
15,32,0.1936,2.5288678407669067,0.3430714285714285,1.799318358302116
16,34,0.1702,2.723516321182251,0.34542857142857136,1.796919681770461
17,36,0.1497,2.941229784488678,0.3427857142857143,1.819876929691859
18,38,0.1337,3.152832794189453,0.33707142857142863,1.8571771063974922
19,40,0.1257,3.347794997692108,0.3394642857142856,1.8774207183292937
20,42,0.1346,3.377583622932434,0.3390714285714286,1.8682457455566952
21,44,0.1342,3.3930939197540284,0.3468571428571429,1.844550865037101
22,46,0.1396,3.353855323791504,0.3627857142857142,1.7920626576457703
23,48,0.1427,3.2740322589874267,0.37014285714285716,1.7772646261113032
24,50,0.1454,3.244415307044983,0.3737142857142858,1.7634158483573368
