,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1722,2.305622935295105,0.22821428571428576,2.087429103681019
1,4,0.1601,2.2141929388046266,0.23835714285714285,2.044499724251884
2,6,0.1668,2.2168564200401306,0.25250000000000006,2.0044175092663084
3,8,0.1761,2.2111356258392334,0.2622142857142857,1.9866442080054962
4,10,0.1659,2.2517829656600954,0.27403571428571427,1.9530403162751877
5,12,0.1976,2.181430757045746,0.2831785714285714,1.9302542060613632
6,14,0.2331,2.1398727893829346,0.2949642857142857,1.9026611562286109
7,16,0.233,2.1960758566856384,0.30110714285714285,1.8904366931744985
8,18,0.2561,2.0606992542743683,0.3220714285714285,1.8487560187067307
9,20,0.2514,2.0909727573394776,0.3169285714285714,1.8377334999186654
10,22,0.2297,2.138993561267853,0.3082500000000001,1.8564818965537213
11,24,0.2003,2.2388246417045594,0.32103571428571426,1.8479150031294136
12,26,0.1,2.7945725440979006,0.3151428571428572,1.8776502396379204
13,28,0.0929,2.965239870548248,0.2973928571428572,1.958881719623293
14,30,0.077,3.12763592004776,0.31360714285714286,1.8963529114212305
15,32,0.0857,3.241263973712921,0.2830714285714286,2.0358860735382356
16,34,0.0679,3.562684786319733,0.3171428571428571,1.9077362639563418
17,36,0.05,3.855235517024994,0.30614285714285716,1.9936055626188007
18,38,0.0479,4.092004644870758,0.28289285714285717,2.0872698656150273
19,40,0.0442,4.373501801490784,0.2941428571428571,2.070124005419867
20,42,0.0458,4.358819770812988,0.3155,1.9969789168664387
21,44,0.0445,4.391598010063172,0.3067857142857142,2.0383888683148794
22,46,0.0449,4.5712611198425295,0.2948928571428572,2.092454520719392
23,48,0.0477,4.597396969795227,0.3118214285714286,2.0549283329929624
24,50,0.0463,4.76736319065094,0.2782857142857142,2.1637951769999093
