,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.131,2.399238443374634,0.13835714285714287,2.4367746710777287
1,4,0.1835,2.3272757530212402,0.15778571428571428,2.351365564550672
2,6,0.2278,2.1991565585136414,0.18628571428571425,2.2518727430275507
3,8,0.2606,2.0327363550662993,0.2217142857142857,2.1510457626410893
4,10,0.2805,1.9622946798801422,0.2536785714285715,2.046367462192263
5,12,0.292,1.9514614284038543,0.26942857142857146,1.9836757195847372
6,14,0.2499,2.090668284893036,0.28575,1.926080312899181
7,16,0.1362,3.480982446670532,0.28049999999999997,1.9691974507910868
8,18,0.1155,6.662071490287781,0.27878571428571425,2.1174891714538844
9,20,0.1147,8.349302887916565,0.3100714285714286,2.1614704868623185
10,22,0.1137,7.135631012916565,0.299,2.217006436841828
11,24,0.1138,7.032325077056885,0.28775,2.2691303972687042
12,26,0.1136,7.775453996658325,0.3050357142857143,2.2234572218997135
13,28,0.1138,7.854551005363464,0.3078571428571428,2.2539684644767215
14,30,0.1138,7.598578953742981,0.25610714285714287,2.401643385631697
15,32,0.1144,7.192739653587341,0.21199999999999994,2.502913197875023
16,34,0.1138,7.243403100967408,0.2675,2.396062491195543
17,36,0.1137,7.209762763977051,0.23732142857142852,2.466338451845305
18,38,0.1136,7.446173119544983,0.2864285714285714,2.3069545762879504
19,40,0.1135,7.559081554412842,0.2580357142857143,2.3727964524711878
20,42,0.1149,7.487962675094605,0.2621428571428571,2.4188355943986344
21,44,0.1146,7.776585721969605,0.29496428571428573,2.3480460652283264
22,46,0.1135,6.5951895236969,0.19632142857142856,2.5178143884454456
23,48,0.1135,6.884895586967469,0.27860714285714283,2.374900206923485
24,50,0.1138,7.2633695840835575,0.31850000000000006,2.254667894755091
