,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1842,2.473685622215271,0.12307142857142857,2.44128897019795
1,4,0.1806,2.3835883140563965,0.13817857142857146,2.4049205660820014
2,6,0.1301,2.5391267061233522,0.15182142857142852,2.360122371571404
3,8,0.1168,2.590869867801666,0.16228571428571423,2.3235723555088046
4,10,0.1399,2.5583740234375,0.17057142857142857,2.285523315838405
5,12,0.1947,2.3469501972198485,0.19339285714285717,2.241542854053633
6,14,0.1343,2.977827954292297,0.21114285714285724,2.2090695960181104
7,16,0.1186,3.9176686644554137,0.21100000000000005,2.284462407657078
8,18,0.1137,6.088623428344727,0.2145357142857143,2.3536475790398463
9,20,0.1135,7.404820418357849,0.24785714285714283,2.312571054697036
10,22,0.1141,8.067231845855712,0.24275000000000005,2.377240409595626
11,24,0.1157,8.528602290153504,0.2668571428571429,2.3338011571339194
12,26,0.1135,9.79227967262268,0.28178571428571436,2.313883060642651
13,28,0.1138,9.849431991577148,0.2836428571428572,2.321929318990026
14,30,0.1135,10.56488995552063,0.2960714285714286,2.309390624080386
15,32,0.1135,11.133648157119751,0.3017499999999999,2.299888634255954
16,34,0.1135,11.651603269577027,0.3098571428571428,2.368056475264685
17,36,0.1135,11.707425308227538,0.31882142857142864,2.3037036248615808
18,38,0.1135,12.002039003372193,0.33467857142857155,2.2994487966809953
19,40,0.1135,12.33673448562622,0.340142857142857,2.315012495858329
20,42,0.1135,12.613151121139527,0.33496428571428566,2.3387646781546736
21,44,0.1135,12.810113048553466,0.3395,2.3724721606288632
22,46,0.1135,12.998940992355347,0.3573214285714286,2.309130588173866
23,48,0.1135,13.639258241653442,0.3250357142857142,2.5672156206199106
24,50,0.1135,14.255608797073364,0.3365357142857143,2.6846439374344686
