,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.0985,2.4706650137901307,0.1297857142857143,2.441807923998151
1,4,0.1231,2.4236053943634035,0.14664285714285713,2.3851596023355213
2,6,0.1284,2.3445096731185915,0.14885714285714288,2.362929447208132
3,8,0.1735,2.247762441635132,0.1656071428571429,2.332640034811837
4,10,0.1354,2.238181638717651,0.17382142857142854,2.301569529090609
5,12,0.1919,2.356836748123169,0.1943214285714286,2.259198055097035
6,14,0.1267,2.8847138047218324,0.22814285714285706,2.18097765828882
7,16,0.114,3.602072286605835,0.23625000000000002,2.1449571051767893
8,18,0.1155,4.17577064037323,0.2416428571428572,2.2216690497738973
9,20,0.114,5.632447743415833,0.25300000000000006,2.2499495872429436
10,22,0.114,5.513293337821961,0.25360714285714286,2.302920356818608
11,24,0.1139,6.421549463272095,0.24967857142857144,2.331469426836286
12,26,0.1138,6.65734338760376,0.2625714285714286,2.3198479077645713
13,28,0.1135,7.672760152816773,0.26825000000000004,2.3009713143110275
14,30,0.1135,8.230231189727784,0.26721428571428574,2.33146953199591
15,32,0.1135,8.772342872619628,0.2774642857142856,2.3013779670000076
16,34,0.1135,9.29387264251709,0.29925000000000007,2.2813053688832694
17,36,0.1135,10.267162704467774,0.3123571428571429,2.2611537562949318
18,38,0.1137,9.800895166397094,0.3102142857142857,2.283525070548058
19,40,0.1135,10.274963665008546,0.3123928571428572,2.2928596743515564
20,42,0.1135,10.591114139556884,0.3023928571428572,2.337966365899358
21,44,0.1135,10.312991619110107,0.3139285714285714,2.31158741244248
22,46,0.1135,10.050230169296265,0.30992857142857144,2.311519128509931
23,48,0.1137,10.265268135070801,0.32657142857142857,2.265563145705632
24,50,0.1137,10.4645206451416,0.3210357142857142,2.2808075402464185
