,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1324,2.311943995952606,0.13000000000000003,2.4363683130059925
1,4,0.1555,2.331545662879944,0.15292857142857144,2.369658218111311
2,6,0.1868,2.185722255706787,0.1692857142857143,2.3278050226824627
3,8,0.2158,2.0692697048187254,0.20014285714285704,2.2272407203912734
4,10,0.2274,1.9998713612556458,0.2325714285714285,2.112154236010143
5,12,0.2269,1.996269053220749,0.26160714285714287,2.0025787740945815
6,14,0.2583,1.9739644229412079,0.2848928571428571,1.939867811969348
7,16,0.2202,2.177562928199768,0.29157142857142854,1.928946599790028
8,18,0.2057,2.4227702379226685,0.30828571428571433,1.8839533524853844
9,20,0.1299,4.28590726852417,0.29725,1.9976781815290452
10,22,0.1142,6.186121940612793,0.2873214285714286,2.169851173673357
11,24,0.1137,7.557969856262207,0.3034285714285715,2.2427693665027624
12,26,0.1135,7.983186221122741,0.30514285714285716,2.29222432928426
13,28,0.1135,8.570907545089721,0.3092142857142856,2.2676573233945025
14,30,0.1135,8.941723489761353,0.31325000000000003,2.2596112166132247
15,32,0.1137,9.354516839981079,0.3158571428571429,2.257576571617807
16,34,0.1137,9.756356954574585,0.3285357142857143,2.2296821470771517
17,36,0.1137,10.168856191635133,0.33096428571428577,2.290568089059421
18,38,0.1135,10.528367900848389,0.33428571428571435,2.277488470503262
19,40,0.1135,10.752521753311157,0.34607142857142864,2.223327181168965
20,42,0.1135,10.792831134796142,0.3415714285714286,2.253547907727106
21,44,0.1135,10.864781093597411,0.35164285714285715,2.229488859857832
22,46,0.1135,11.188456964492797,0.3490714285714286,2.2276023856231144
23,48,0.1135,11.46993727684021,0.35132142857142856,2.2359035061938424
24,50,0.1135,11.705249929428101,0.355892857142857,2.2515572441475733
