,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1122,2.416317319869995,0.13121428571428567,2.4166043639183044
1,4,0.1268,2.5127285003662108,0.14871428571428572,2.3710854819842746
2,6,0.1079,2.5309374928474426,0.17517857142857143,2.305045892511095
3,8,0.1996,2.351424753665924,0.1950714285714286,2.2520021276814597
4,10,0.1683,2.515180265903473,0.21617857142857141,2.1762753971985407
5,12,0.1846,2.748543405532837,0.23049999999999995,2.138998802219118
6,14,0.1773,2.701815104484558,0.24885714285714292,2.0851488790341786
7,16,0.1161,3.5553439021110536,0.23389285714285712,2.1426194697618484
8,18,0.1138,4.200080406665802,0.21682142857142853,2.2190668897969386
9,20,0.1135,5.879036092758179,0.23185714285714282,2.2775821966784346
10,22,0.1135,6.8406719207763675,0.26342857142857146,2.2734752020665576
11,24,0.1135,7.3427491903305055,0.27425,2.253029423100608
12,26,0.1135,7.33597195148468,0.2519285714285714,2.3590874433517457
13,28,0.1135,7.240452837944031,0.26875,2.332072822110993
14,30,0.1135,8.472024965286256,0.28439285714285706,2.2448341556957794
15,32,0.1135,9.621345949172973,0.2911071428571428,2.2998360565730502
16,34,0.1135,8.814045286178589,0.26742857142857146,2.3523992627859114
17,36,0.1135,8.185461020469665,0.2938928571428572,2.310772781286921
18,38,0.1135,8.174392986297608,0.29296428571428573,2.3485523926360266
19,40,0.1135,8.114452624320984,0.29957142857142854,2.3375642414603917
20,42,0.1135,9.175229549407959,0.30271428571428566,2.300572568178177
21,44,0.1135,10.0226619720459,0.31364285714285717,2.276667729871614
22,46,0.1135,8.808422422409057,0.2945357142857143,2.340893143415451
23,48,0.1135,8.561283826828003,0.34432142857142856,2.186590572340148
24,50,0.1135,7.2784950733184814,0.2756071428571429,2.4243213019200733
