,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1699,2.3143280029296873,0.22685714285714284,2.102436490569796
1,4,0.1803,2.2747016191482543,0.24303571428571433,2.0417809001037055
2,6,0.1768,2.268402135372162,0.2504285714285714,2.0231723372425354
3,8,0.1795,2.3447570323944094,0.2614642857142857,1.992121041246823
4,10,0.2,2.2724982500076294,0.26628571428571424,1.9854846400874
5,12,0.2101,2.2633269906044005,0.2747857142857143,1.9649954617023468
6,14,0.206,2.3142815709114073,0.2759285714285714,1.960425352624484
7,16,0.2177,2.228430449962616,0.28432142857142856,1.9316020595175882
8,18,0.2221,2.1893506050109863,0.2937142857142857,1.908834860580308
9,20,0.2268,2.1871447205543517,0.29714285714285715,1.8946490534714293
10,22,0.185,2.309287059307098,0.28953571428571434,1.910605365889413
11,24,0.1213,2.507815992832184,0.30250000000000005,1.9066260708229879
12,26,0.082,2.7904927134513855,0.2945357142857143,1.927130347064563
13,28,0.0639,3.1176746249198914,0.2840714285714286,1.9824384655271259
14,30,0.0535,3.602909576892853,0.26128571428571423,2.1052988852773393
15,32,0.0572,3.8528448820114134,0.24400000000000002,2.20165188567979
16,34,0.0633,4.212132143974304,0.2470357142857143,2.2357976981571746
17,36,0.0686,4.402806138992309,0.23917857142857146,2.2922387527568
18,38,0.0596,4.603681802749634,0.21271428571428577,2.4043723485299515
19,40,0.054,4.719338536262512,0.20175,2.4530254632234576
20,42,0.0592,4.505110335350037,0.2611785714285714,2.230975127220154
21,44,0.0673,4.652518272399902,0.27478571428571424,2.179444291761943
22,46,0.0593,4.859440112113953,0.256,2.3138664151941026
23,48,0.0573,5.0034119367599486,0.2689642857142857,2.2597957159791675
24,50,0.0602,5.171797466278076,0.26992857142857146,2.290092231120382
