,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.14225447181910225,2.3682651652230158,0.36714285714285716,1.771181657484599
1,4,0.15350433119586004,2.4020037717289395,0.4112857142857143,1.6201117856161935
2,6,0.1807289908876139,2.469123793972863,0.45078571428571435,1.531062819276537
3,8,0.17077286533918326,2.497853411568536,0.4911785714285714,1.4147761474762641
4,10,0.20395995050061874,2.5591055750846863,0.5136428571428573,1.367573642092092
5,12,0.1842726965912926,2.8133396638764276,0.5331071428571429,1.3364187293819019
6,14,0.1472606592417595,2.8263707160949707,0.5618928571428571,1.2587416329554146
7,16,0.13404207447406907,3.0546770095825195,0.5746071428571428,1.2303813819374356
8,18,0.17645404432444595,3.363738179206848,0.5825000000000001,1.241617515896048
9,20,0.17251659354258073,3.7138334446483188,0.5874285714285714,1.234480725335223
10,22,0.16047924400944988,3.9053526520729065,0.5902857142857144,1.2576721385121348
11,24,0.15851051861851728,4.366808189286126,0.5949285714285714,1.2737557654934268
12,26,0.1664416694791315,4.311374253696865,0.61775,1.2249234358114858
13,28,0.15642929463381708,4.4590680201848345,0.6189285714285714,1.2488970249891282
14,30,0.17347283158960514,4.5393850273556176,0.6234285714285713,1.246593081525394
15,32,0.17392282596467545,4.609408828947279,0.6277857142857144,1.252264918493373
16,34,0.18826639667004164,4.675755540529887,0.6273571428571431,1.286083131602832
17,36,0.17696028799640004,4.896829035547045,0.6339285714285714,1.278319976372378
18,38,0.16053549330633368,4.985410875744289,0.6560357142857144,1.1887177223605767
19,40,0.14945438182022724,5.130608704355028,0.6574999999999999,1.1626211964658328
20,42,0.13482956463044213,4.883279204368591,0.6627857142857144,1.2117037756102425
21,44,0.11722353470581617,5.0545214547051325,0.6570357142857141,1.220391369504588
22,46,0.10974237822027225,5.126326772901747,0.6590357142857144,1.1747532431568417
23,48,0.11255484306446169,5.036144097646077,0.6543571428571429,1.2432380413370474
24,50,0.11542355720553493,5.147643486658732,0.6485714285714287,1.2493908417012012
