,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1639,2.3243353247642515,0.13642857142857148,2.443968501261303
1,4,0.1609,2.264383375644684,0.16135714285714284,2.367157955680575
2,6,0.1573,2.343137204647064,0.2070357142857143,2.2338368194443836
3,8,0.1258,2.783192443847656,0.23342857142857149,2.163091326185635
4,10,0.1175,3.6495832800865173,0.251,2.1419485083648135
5,12,0.115,6.382067751884461,0.2560357142857143,2.2753988585301808
6,14,0.114,8.006900072097778,0.2716785714285715,2.2908873247248787
7,16,0.1143,8.78981328010559,0.2928928571428572,2.2490365756409507
8,18,0.1162,8.929608392715455,0.30339285714285713,2.2682369972978313
9,20,0.1152,9.896798706054687,0.32492857142857146,2.2429057168109074
10,22,0.114,9.280471992492675,0.32175000000000004,2.293572721311024
11,24,0.1143,8.858476638793945,0.30753571428571425,2.348362764290401
12,26,0.1136,9.397721242904662,0.32321428571428573,2.2726845111165725
13,28,0.1139,9.040695714950562,0.3252857142857142,2.30888729606356
14,30,0.1137,9.537311506271362,0.33714285714285713,2.242908804331507
15,32,0.1141,9.557430028915405,0.3471785714285714,2.2643685660191943
16,34,0.1148,8.891931200027466,0.3397142857142857,2.289579109208925
17,36,0.1138,9.536124181747436,0.3317500000000001,2.3264692489589964
18,38,0.1135,10.286746263504028,0.3409285714285714,2.2750020695584157
19,40,0.1135,10.62446208000183,0.36275,2.233090435607093
20,42,0.1135,10.918087339401245,0.34914285714285714,2.330277842708997
21,44,0.1135,10.982780456542969,0.34885714285714275,2.3463914104870383
22,46,0.1135,9.985623836517334,0.29917857142857146,2.4579061955213546
23,48,0.1135,10.128342771530152,0.3093214285714286,2.4463780948093956
24,50,0.1135,10.265023183822631,0.3947857142857143,2.109501157062394
