,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1469,2.2724538087844848,0.23575000000000007,2.064567615730422
1,4,0.1497,2.2368285059928894,0.25285714285714284,2.0131825702531
2,6,0.1713,2.169331729412079,0.26999999999999996,1.9618566176721026
3,8,0.184,2.161219096183777,0.28064285714285714,1.932121531878199
4,10,0.209,2.1564139127731323,0.2913214285714286,1.91165811589786
5,12,0.2679,2.0390733778476715,0.30717857142857136,1.8751451130424222
6,14,0.264,2.049942684173584,0.3186428571428571,1.8389806419610977
7,16,0.2865,2.0325015425682067,0.3267142857142858,1.8209964479718888
8,18,0.2856,2.044144558906555,0.33603571428571427,1.795239582657814
9,20,0.2813,2.048448848724365,0.3418571428571428,1.7846481638295304
10,22,0.28,2.0169463217258454,0.3541071428571429,1.7594702269349782
11,24,0.2757,2.013823628425598,0.35250000000000004,1.7509457192250655
12,26,0.2856,1.9942985832691194,0.37024999999999997,1.7165838037218364
13,28,0.2902,1.9670216500759126,0.37607142857142856,1.6991605839559012
14,30,0.2967,2.0017556726932524,0.37753571428571425,1.6932865577084681
15,32,0.3084,1.9382207632064818,0.3852857142857143,1.6760059825011662
16,34,0.3184,1.9276552617549896,0.3930714285714285,1.6558673799037937
17,36,0.3269,1.9349853575229645,0.3988214285714286,1.6492689175265178
18,38,0.3129,2.007147431373596,0.40710714285714283,1.6317706465721131
19,40,0.3265,1.985464745759964,0.4063928571428571,1.6325540695871628
20,42,0.3339,1.9397035598754884,0.4133928571428571,1.6140633804457527
21,44,0.3484,1.8925937831401825,0.42164285714285726,1.5872514379876002
22,46,0.3522,1.877293461561203,0.4273214285714286,1.5752180265528817
23,48,0.3586,1.8660742938518524,0.43617857142857147,1.556431895068714
24,50,0.3629,1.8711783409118652,0.4384642857142857,1.5525189289024899
