,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.19535380807739902,2.4636860291163125,0.3722499999999999,1.7609304555824827
1,4,0.3255709303633705,2.2600461112128363,0.43032142857142863,1.5463229915925432
2,6,0.30329620879739005,2.316472841633691,0.49767857142857147,1.382051989649023
3,8,0.33608954888063897,2.226564029852549,0.5234285714285714,1.3062320226005146
4,10,0.37653279334008327,2.1441833045747547,0.5655,1.1968893195901598
5,12,0.41770727865901675,2.064645323488447,0.5994285714285715,1.0975804858974048
6,14,0.4301383732703341,1.9815956817732916,0.6297857142857143,1.013468324286597
7,16,0.4279446506918663,2.100984854830636,0.6472142857142859,0.9700855993798799
8,18,0.31651479356508044,2.4422620468669467,0.6384642857142857,0.9905470134956496
9,20,0.28692766340420744,2.852384944756826,0.6497142857142857,0.9717978914933545
10,22,0.23731578355270558,3.473862237400479,0.635,1.0639667621680668
11,24,0.2139160760490494,4.91872579521603,0.6542142857142856,1.0707547506051405
12,26,0.20817864776690292,5.551904757817586,0.6605,1.1035560280084609
13,28,0.20688491393857578,5.715674122174581,0.6605714285714285,1.1273819485945362
14,30,0.20733490831364607,6.030613793267144,0.6777857142857143,1.0965183926480155
15,32,0.1981100236247047,6.594088064299689,0.6601785714285714,1.2127331836947377
16,34,0.18539768252896838,6.97547263569302,0.6462142857142856,1.3067206875554156
17,36,0.18511643604454944,7.035025238990784,0.6336785714285716,1.3758731888873241
18,38,0.1847789402632467,7.370530856980218,0.6282142857142856,1.3901082526360236
19,40,0.1847789402632467,7.715281618965997,0.6368571428571429,1.391104521602392
20,42,0.18399145010687368,7.703996936480205,0.6682142857142856,1.3903980776667597
21,44,0.18202272471594105,7.919579121801588,0.6801785714285714,1.3580448657274249
22,46,0.16171672854089325,7.619097881846958,0.6671071428571428,1.3465607548398633
23,48,0.13932950838114525,7.558688600858052,0.6743214285714286,1.3588586400662148
24,50,0.10057374282821464,7.320478386349148,0.6876428571428571,1.1562647082975932
