,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.138,2.343718373775482,0.12507142857142858,2.435726661341531
1,4,0.1818,2.4121426343917847,0.14992857142857144,2.3954427012375423
2,6,0.1731,2.5222162008285522,0.16274999999999998,2.3516196974686214
3,8,0.1814,2.7956357836723327,0.178,2.3240845773901255
4,10,0.2025,3.2470584750175475,0.20467857142857135,2.275678159935134
5,12,0.1922,3.399056887626648,0.21785714285714283,2.2518298787730076
6,14,0.1992,3.5709675550460815,0.2338571428571429,2.2053919289793287
7,16,0.1753,4.454689955711364,0.24978571428571428,2.1525552979537417
8,18,0.1301,6.261039590835571,0.2481785714285714,2.2444394154208047
9,20,0.1181,7.492744588851929,0.2584285714285714,2.3276141268866404
10,22,0.1153,8.054554677009582,0.26875,2.3309291899204254
11,24,0.1137,6.973331904411316,0.2309285714285714,2.39874125123024
12,26,0.114,6.978955721855163,0.26817857142857143,2.3082911593573434
13,28,0.114,7.2085426330566404,0.2678214285714286,2.317517475996699
14,30,0.1135,8.89794888496399,0.2825357142857143,2.2863546116011486
15,32,0.1144,8.761827325820922,0.29417857142857146,2.3037411821740013
16,34,0.1136,8.294301009178161,0.3050357142857143,2.371004424350602
17,36,0.1149,8.555757021903991,0.23353571428571435,2.5414599269628524
18,38,0.114,8.688163089752198,0.2860357142857143,2.4124933115073612
19,40,0.1137,8.840346336364746,0.2983571428571429,2.3854308728660856
20,42,0.1139,9.744745826721191,0.30900000000000005,2.3646605002028602
21,44,0.1142,9.95705313682556,0.31453571428571436,2.395997219000544
22,46,0.1135,10.173762035369872,0.3101428571428571,2.3358141490391326
23,48,0.1136,9.608380889892578,0.30360714285714285,2.3204418671982627
24,50,0.1135,9.328972482681275,0.3468214285714285,2.2424587756395336
