,epoch,test_acc,test_loss,train_acc,train_loss
0,2,0.1429,2.4796068906784057,0.13278571428571428,2.421604221207755
1,4,0.1786,2.5310229420661927,0.14146428571428568,2.3774190374783113
2,6,0.1895,2.5090879559516908,0.16185714285714292,2.3189955924238483
3,8,0.1796,2.802185320854187,0.19464285714285717,2.2547415145805902
4,10,0.197,3.1380019426345824,0.22167857142857142,2.1926753371953964
5,12,0.1977,3.6577698945999146,0.23578571428571432,2.1817826279572077
6,14,0.1793,3.7808364272117614,0.23689285714285716,2.1698504158428737
7,16,0.1272,5.600760221481323,0.25082142857142864,2.1874707596642624
8,18,0.1157,7.885665488243103,0.2733214285714286,2.254952740243503
9,20,0.1146,9.103524255752564,0.2893214285714286,2.2936442404985433
10,22,0.1136,8.763792610168457,0.268,2.3433625263827187
11,24,0.1142,8.550817918777465,0.25296428571428575,2.379334320340838
12,26,0.1153,9.289297008514405,0.3091785714285714,2.2348462100539885
13,28,0.1144,10.175355434417725,0.3117142857142857,2.2668035639183866
14,30,0.1136,10.756287622451783,0.3290357142857143,2.2252413690090185
15,32,0.1136,10.099613571166993,0.33832142857142866,2.2330252242939816
16,34,0.1207,9.226421737670899,0.34225000000000005,2.197710506830897
17,36,0.1138,11.05673565864563,0.3382142857142857,2.205224060586521
18,38,0.1142,11.140741443634033,0.35221428571428565,2.207559576204845
19,40,0.1137,11.302575588226318,0.35546428571428584,2.226014103634017
20,42,0.1135,11.235158252716065,0.32939285714285715,2.2858241021633146
21,44,0.1135,11.102591419219971,0.3514285714285715,2.266835076468331
22,46,0.1135,11.262439680099487,0.3459642857142856,2.351150906937463
23,48,0.1135,11.659332609176635,0.3291785714285714,2.398307228088379
24,50,0.1135,11.2583909034729,0.37289285714285725,2.3169631451368327
